05071203,050712,Kimaranzara
05071204,050712,Ntarama
05071205,050712,Nyabagendwa
05071301,050713,Bihari
05071302,050713,Gatanga
05071303,050713,Gikundamvura
05071304,050713,Kindama
05071305,050713,Ruhuha
05071401,050714,Batima
05071402,050714,Kintambwe
05071403,050714,Mazane
05071404,050714,Nemba
05071405,050714,Nkanga
05071406,050714,Sharita
05071501,050715,Kabagugu
05071502,050715,Kamabuye
05071503,050715,Nziranziza
05071504,050715,Rebero
05071505,050715,Rutare
